country,CR,flow,flow_congested,flow_uncongested,flow_value,flow_value_congested,flow_value_uncongested,flow_value_avg,private_vs_CR,price_vs_welfare,NO_DE_welfare,NO_DE_welfare2,NO_DE_cur_welfare_delta,NO_DE_total_welfare_delta
NO,0.3233248481949384,0.734435383890057,0.5617270418809259,0.8107490553316316,0.8102645833156749,0.807378320616639,0.8336917282897027,0.8849429031116566,-0.8315035243796356,0.2854898556654647,0.4220439877959421,0.4063127820309639,-0.13123159835654039,-0.3440599474971043
DE,0.41685577558306286,0.11008036947249145,0.03835666081278182,-0.1593616257221875,0.006034691220813018,-0.06155705514785161,-0.37033599862871425,-0.16478597723293353,-0.4188880885445536,0.5897126088766002,0.4220439877959421,0.4063127820309639,-0.13123159835654039,-0.3440599474971043
