variable,NO2_price,DE_price,price_diff
NO_cur_welfare_delta,0.22848674113064144,0.5190332681747616,0.340811325827732
DE_cur_welfare_delta,-0.7049541724134492,-0.12575128078823297,0.4072949582859474
